Product Id,Zip Code,Nearby Target Address,Store Pickup Availability,Availiable Qty
79566326,44512,"{'address_line1': '1144 State Route 303', 'city': 'Streetsboro', 'postal_code': '44241-5266', 'state': 'Ohio'}",IN_STOCK,2.0
79566326,44512,"{'address_line1': '200 Butler Commons', 'city': 'Butler', 'postal_code': '16001-2482', 'state': 'Pennsylvania'}",IN_STOCK,4.0
79566326,44512,"{'address_line1': '4200 Kent Rd', 'city': 'Stow', 'postal_code': '44224-4325', 'state': 'Ohio'}",IN_STOCK,3.0
79566326,44512,"{'address_line1': '5584 Dressler Rd NW', 'city': 'North Canton', 'postal_code': '44720-7757', 'state': 'Ohio'}",IN_STOCK,2.0
79566326,44512,"{'address_line1': '449 Howe Ave', 'city': 'Cuyahoga Falls', 'postal_code': '44221-4943', 'state': 'Ohio'}",IN_STOCK,3.0
79566326,44512,"{'address_line1': '762 Arlington Rdg', 'city': 'Akron', 'postal_code': '44312-5269', 'state': 'Ohio'}",IN_STOCK,2.0
79566326,44512,"{'address_line1': '18855 N Market Place Dr', 'city': 'Aurora', 'postal_code': '44202-8784', 'state': 'Ohio'}",IN_STOCK,2.0
79566326,44512,"{'address_line1': '105 Blazier Dr', 'city': 'Pittsburgh', 'postal_code': '15237-6039', 'state': 'Pennsylvania'}",IN_STOCK,1.0
79566326,44512,"{'address_line1': '288 Mt Nebo Pointe Dr', 'city': 'Pittsburgh', 'postal_code': '15237-1317', 'state': 'Pennsylvania'}",IN_STOCK,2.0
79566326,44512,"{'address_line1': '1980 Lincoln Way E', 'city': 'Massillon', 'postal_code': '44646-6965', 'state': 'Ohio'}",IN_STOCK,2.0
79566326,44512,"{'address_line1': '550 Grandview Crossing Dr', 'city': 'Gibsonia', 'postal_code': '15044-7105', 'state': 'Pennsylvania'}",IN_STOCK,1.0
79566326,44512,"{'address_line1': '600 Chauvet Dr', 'city': 'Pittsburgh', 'postal_code': '15275-1043', 'state': 'Pennsylvania'}",IN_STOCK,3.0
79566326,44512,"{'address_line1': '4801 McKnight Rd Ste 3', 'city': 'Pittsburgh', 'postal_code': '15237-3423', 'state': 'Pennsylvania'}",IN_STOCK,5.0
79566326,44512,"{'address_line1': '8282 Golden Link Blvd', 'city': 'Northfield', 'postal_code': '44067-2067', 'state': 'Ohio'}",IN_STOCK,2.0
79566326,44512,"{'address_line1': '2801 W Market St', 'city': 'Fairlawn', 'postal_code': '44333-4028', 'state': 'Ohio'}",IN_STOCK,5.0
79566326,28348,"{'address_line1': '2056 Skibo Rd', 'city': 'Fayetteville', 'postal_code': '28314-2245', 'state': 'North Carolina'}",IN_STOCK,4.0
79566326,28348,"{'address_line1': '100 Grand Hill Place', 'city': 'Holly Springs', 'postal_code': '27540-4416', 'state': 'North Carolina'}",IN_STOCK,5.0
79566326,11510,"{'address_line1': '248 Sunrise Hwy', 'city': 'Freeport', 'postal_code': '11520-3943', 'state': 'New York'}",IN_STOCK,3.0
79566326,11510,"{'address_line1': '500 W Sunrise Hwy', 'city': 'Valley Stream', 'postal_code': '11581-1001', 'state': 'New York'}",IN_STOCK,4.0
79566326,11510,"{'address_line1': '999 Corporate Dr', 'city': 'Westbury', 'postal_code': '11590-6614', 'state': 'New York'}",IN_STOCK,1.0
79566326,11510,"{'address_line1': '1730 Hempstead TPK', 'city': 'Elmont', 'postal_code': '11003-1856', 'state': 'New York'}",IN_STOCK,4.0
79566326,11510,"{'address_line1': '345 Rockaway Tpke', 'city': 'Lawrence', 'postal_code': '11559-1048', 'state': 'New York'}",IN_STOCK,4.0
79566326,11510,"{'address_line1': '3850 Hempstead Tpke', 'city': 'Levittown', 'postal_code': '11756-1303', 'state': 'New York'}",IN_STOCK,4.0
79566326,11510,"{'address_line1': '2003 Broadway Mall', 'city': 'Hicksville', 'postal_code': '11801-2719', 'state': 'New York'}",IN_STOCK,5.0
79566326,11510,"{'address_line1': '160-08 Jamaica Ave', 'city': 'Jamaica', 'postal_code': '11432-6110', 'state': 'New York'}",IN_STOCK,1.0
79566326,11510,"{'address_line1': '1149 Sunrise Hwy', 'city': 'Copiague', 'postal_code': '11726-1330', 'state': 'New York'}",IN_STOCK,4.0
79566326,11510,"{'address_line1': '100 Willow Park Ctr', 'city': 'Farmingdale', 'postal_code': '11735-1001', 'state': 'New York'}",IN_STOCK,2.0
79566326,11510,"{'address_line1': '7000 AUSTIN ST', 'city': 'FOREST HILLS', 'postal_code': '11375-1022', 'state': 'New York'}",IN_STOCK,3.0
79566326,11510,"{'address_line1': '519 Gateway Dr', 'city': 'Brooklyn', 'postal_code': '11239-2801', 'state': 'New York'}",IN_STOCK,3.0
79566326,11510,"{'address_line1': '4024 College Point Blvd', 'city': 'Flushing', 'postal_code': '11354-5112', 'state': 'New York'}",IN_STOCK,5.0
79566326,11510,"{'address_line1': '101 Shore Rd', 'city': 'Port Washington', 'postal_code': '11050-2259', 'state': 'New York'}",IN_STOCK,2.0
79566326,11510,"{'address_line1': '13505 20th Ave', 'city': 'College Point', 'postal_code': '11356-2446', 'state': 'New York'}",IN_STOCK,3.0
79566326,11510,"{'address_line1': '8801 Queens Blvd', 'city': 'Elmhurst', 'postal_code': '11373-4449', 'state': 'New York'}",IN_STOCK,3.0
79566326,11510,"{'address_line1': '40-25 82nd St', 'city': 'Elmhurst', 'postal_code': '11373-1304', 'state': 'New York'}",IN_STOCK,2.0
79566326,11510,"{'address_line1': '124 E Jericho Tpke', 'city': 'Huntington Station', 'postal_code': '11746-7324', 'state': 'New York'}",IN_STOCK,5.0
79566326,11510,"{'address_line1': '815 E Hutchinson River Pkwy', 'city': 'Bronx', 'postal_code': '10465-1818', 'state': 'New York'}",IN_STOCK,2.0
79566326,11510,"{'address_line1': '5200 Kings Hwy, Ste A', 'city': 'Brooklyn', 'postal_code': '11234-1130', 'state': 'New York'}",IN_STOCK,2.0
79566326,04106,"{'address_line1': '200 Running Hill Rd', 'city': 'South Portland', 'postal_code': '04106-3258', 'state': 'Maine'}",IN_STOCK,9.0
79566326,04106,"{'address_line1': '430 Mariner Way', 'city': 'Biddeford', 'postal_code': '04005-9440', 'state': 'Maine'}",IN_STOCK,5.0
79566326,04106,"{'address_line1': '125 Topsham Fair Mall Rd', 'city': 'Topsham', 'postal_code': '04086-1799', 'state': 'Maine'}",IN_STOCK,7.0
79566326,04106,"{'address_line1': '603 Center St', 'city': 'Auburn', 'postal_code': '04210-6306', 'state': 'Maine'}",IN_STOCK,2.0
79566326,04106,"{'address_line1': '11 Andrews Rd', 'city': 'Somersworth', 'postal_code': '03878-1042', 'state': 'New Hampshire'}",IN_STOCK,2.0
79566326,04106,"{'address_line1': '1450 Greenland Rd', 'city': 'Greenland', 'postal_code': '03840-2438', 'state': 'New Hampshire'}",IN_STOCK,4.0
79566326,37363,"{'address_line1': '1816 Gunbarrel Rd', 'city': 'Chattanooga', 'postal_code': '37421-3129', 'state': 'Tennessee'}",IN_STOCK,5.0
