Product Id,Zip Code,Nearby Target Address,Store Pickup Availability,Availiable Qty
83206531,44512,"600 Chauvet Dr,Pittsburgh,Pennsylvania,15275-1043",UNAVAILABLE,0.0
83206531,44512,"4801 McKnight Rd Ste 3,Pittsburgh,Pennsylvania,15237-3423",OUT_OF_STOCK,0.0
83206531,44512,"8282 Golden Link Blvd,Northfield,Ohio,44067-2067",OUT_OF_STOCK,0.0
83206531,44512,"2801 W Market St,Fairlawn,Ohio,44333-4028",UNAVAILABLE,0.0
83206531,28348,"2056 Skibo Rd,Fayetteville,North Carolina,28314-2245",IN_STOCK,3.0
83206531,28348,"100 Grand Hill Place,Holly Springs,North Carolina,27540-4416",IN_STOCK,4.0
83206531,11510,"248 Sunrise Hwy,Freeport,New York,11520-3943",UNAVAILABLE,0.0
83206531,11510,"500 W Sunrise Hwy,Valley Stream,New York,11581-1001",IN_STOCK,1.0
83206531,11510,"999 Corporate Dr,Westbury,New York,11590-6614",OUT_OF_STOCK,0.0
83206531,11510,"1730 Hempstead TPK,Elmont,New York,11003-1856",UNAVAILABLE,0.0
83206531,11510,"345 Rockaway Tpke,Lawrence,New York,11559-1048",UNAVAILABLE,0.0
83206531,11510,"3850 Hempstead Tpke,Levittown,New York,11756-1303",UNAVAILABLE,1.0
83206531,11510,"2003 Broadway Mall,Hicksville,New York,11801-2719",UNAVAILABLE,0.0
83206531,11510,"160-08 Jamaica Ave,Jamaica,New York,11432-6110",UNAVAILABLE,0.0
83206531,11510,"1149 Sunrise Hwy,Copiague,New York,11726-1330",OUT_OF_STOCK,0.0
83206531,11510,"100 Willow Park Ctr,Farmingdale,New York,11735-1001",OUT_OF_STOCK,0.0
83206531,11510,"7000 AUSTIN ST,FOREST HILLS,New York,11375-1022",UNAVAILABLE,0.0
83206531,11510,"519 Gateway Dr,Brooklyn,New York,11239-2801",OUT_OF_STOCK,0.0
83206531,11510,"4024 College Point Blvd,Flushing,New York,11354-5112",OUT_OF_STOCK,0.0
